REP,GENO,LOC,PROT,BC,FE,ZN,CA,MG,STAR,FRUC,GLUC,SUCR,MALT,DM,VW,NOPS,NOCR,NONC,CRW,NCRW,RYTHA,TRW,BIOM,HI,CI,FYTHA,CYTHA
2,7208,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,2,0,4,0,0.23,3.404,0.23,1.26,18.25396825,0,15.244,0
2,7209,La Molina,8.3195152,0,1.9230409,1.5081515,278.376709,149.9832764,61.9234924,1.4622736,3.7974548,16.641468,0,28.14814815,5.95,2,2,3,0.25,0.03,4.144,0.28,6.23,4.494382022,89.28571429,88.06,3.7
2,7209,Satipo,5.5524235,26.758881,1.4584928,1.1738777,23.7945557,59.5865173,71.262001,0.3682432,1.5357848,6.6026106,0,40.54726368,5.65,3,6,2,1.35,0.11,21.608,1.46,7.11,20.53445851,92.46575342,83.62,19.98
2,7210,Satipo,5.6947575,0,1.7198243,1.1638222,12.237915,88.3006592,70.3141479,1.9846706,3.3072538,4.1160679,0,39.10891089,3.91,3,5,15,0.91,0.93,27.232,1.84,5.75,32,49.45652174,57.868,13.468
2,7210,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,3,0,3,0,0.08,1.184,0.08,2.97,2.693602694,0,42.772,0
2,7211,La Molina,7.4956303,298.769531,2.0290666,1.5778484,124.6080322,102.4768829,59.4551926,2.0691862,4.4410605,14.2733231,0.1278524,28.25552826,7.14,3,2,2,0.3,0.3,8.88,0.6,7.74,7.751937984,50,105.672,4.44
2,7211,Satipo,7.0051899,319.927826,2.0607934,1.1441259,80.3688965,88.4064178,61.6716614,3.889204,6.1842127,7.2214651,0,32.75434243,1.62,2,2,1,0.73,0.08,11.988,0.81,2.43,33.33333333,90.12345679,23.976,10.804
2,7212,La Molina,9.3774986,655.94574,2.3865108,1.8477111,200.8103638,111.3803406,56.3632011,0.5574045,2.1292562,17.1128464,0.5831413,32.35294118,2.35,3,0,7,0,0.36,5.328,0.36,2.71,13.28413284,0,34.78,0
2,7212,Satipo,9.5826797,328.144836,2.7698848,1.5962796,84.9298096,99.0963135,53.6649246,2.5222063,3.9265165,12.7830963,0.0438833,33.58024691,0.66,2,2,8,0.41,0.37,11.544,0.78,1.44,54.16666667,52.56410256,9.768,6.068
2,7213,La Molina,6.6564226,0,1.7041984,1.5366964,120.0222168,98.9852753,67.7077255,1.4072809,3.1100578,7.4419651,0.2627296,31.93069307,1.75,3,2,14,0.68,0.39,15.836,1.07,2.82,37.94326241,63.55140187,25.9,10.064
2,7213,Satipo,6.5097914,0,1.6999092,1.1929088,38.9406738,69.9306183,72.2821655,1.9403009,3.3030405,1.857187,0,38.51851852,1.41,3,10,6,1.38,0.25,24.124,1.63,3.04,53.61842105,84.66257669,20.868,20.424
2,7214,La Molina,6.5493917,92.52182,1.585937,1.4156804,207.8023682,118.4900055,66.3005753,0.9239368,2.8483033,12.2145462,0,33.08457711,4.15,3,1,4,0.29,0.35,9.472,0.64,4.79,13.3611691,45.3125,61.42,4.292
2,7214,Satipo,4.3178711,207.243042,1.3695683,1.0894852,75.2709961,77.5460052,76.111145,0.6894264,2.1164441,3.2951825,0.1178312,42.85714286,3.18,3,8,9,1.56,0.49,30.34,2.05,5.23,39.19694073,76.09756098,47.064,23.088
2,7215,La Molina,9.4449072,503.562012,2.3173795,1.7140923,296.3810425,148.9714966,44.1429367,4.6288443,8.4834108,21.1732235,0.5596285,26.04422604,3.75,3,2,18,0.28,0.16,6.512,0.44,4.19,10.50119332,63.63636364,55.5,4.144
2,7215,Satipo,5.3776226,226.053162,1.7980986,1.0909438,75.6428223,81.403183,68.3199158,1.1341162,2.6472611,7.5141926,0,38.95781638,3.33,3,4,12,0.78,0.55,19.684,1.33,4.66,28.54077253,58.64661654,49.284,11.544
2,7216,Satipo,5.5616493,0,1.5781012,1.1166134,46.5258789,82.6053619,71.3562622,1.7596569,3.1289692,2.7114761,0,38.7654321,1.03,3,2,1,0.55,0.06,9.028,0.61,1.64,37.19512195,90.16393443,15.244,8.14
2,7216,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72,2,0,0,0,0,0,0,3.72,0,NA,55.056,0
2,7217,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.16666667,2.29,3,11,4,5.8,0.24,89.392,6.04,8.33,72.5090036,96.02649007,33.892,85.84
2,7217,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,0,0,0,0,0,0,7,0,NA,103.6,0
2,7218,Satipo,6.7018557,92.9599,2.4131145,1.3531904,143.9775391,118.8142395,46.3994522,6.169404,9.3950434,12.9575891,0.5926332,25.12315271,2.28,3,5,14,1.01,0.81,26.936,1.82,4.1,44.3902439,55.49450549,33.744,14.948
2,7218,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78,3,0,2,0,0.09,1.332,0.09,3.87,2.325581395,0,55.944,0
2,7219,La Molina,6.208147,49.398804,1.559269,1.5449347,250.1798096,117.6679688,63.9956779,1.4795284,3.9802756,12.7533293,0,29.48402948,2.77,3,3,1,0.73,0.04,11.396,0.77,3.54,21.75141243,94.80519481,40.996,10.804
2,7219,Satipo,4.1263027,0,1.2835941,0.9290166,57.0202637,78.6364288,68.7455292,3.1481781,5.0953827,4.2267065,0.2302942,35.14851485,2.05,3,5,6,2.1,0.37,36.556,2.47,4.52,54.6460177,85.02024291,30.34,31.08
2,7220,La Molina,5.8797588,56.825409,1.5051341,1.4306598,102.5947266,96.0390167,64.6710052,1.2880154,3.0781312,12.2261486,0.1347065,33.49875931,0.86,3,7,8,0.94,0.28,18.056,1.22,2.08,58.65384615,77.04918033,12.728,13.912
2,7220,Satipo,4.7736778,0,1.357408,0.9125533,57.9897461,71.6010742,70.9556503,2.2641363,4.3011999,4.0945301,0,38.2133995,0.86,3,5,10,0.65,0.28,13.764,0.93,1.79,51.95530726,69.89247312,12.728,9.62
2,7221,La Molina,5.8520947,197.062378,1.5701642,1.3436732,134.270752,78.9059296,66.6385956,1.3912802,2.857686,11.7863255,0.3789063,30.94059406,1.1,3,12,5,2.56,0.3,42.328,2.86,3.96,72.22222222,89.51048951,16.28,37.888
2,7221,Satipo,6.9907589,98.229828,1.8245392,1.1993489,42.7587891,75.0784302,64.0834961,2.1868219,3.4893584,9.7727919,0,31.18811881,0.3,3,7,4,1.73,0.3,30.044,2.03,2.33,87.12446352,85.22167488,4.44,25.604
2,7222,Satipo,10.4956627,258.70697,2.6344845,1.4236808,76.340332,100.8123627,52.3368073,3.7290297,5.2785153,14.0858059,0.6079082,26.23762376,0.43,2,7,6,1.53,0.29,26.936,1.82,2.25,80.88888889,84.06593407,6.364,22.644
2,7222,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,3,0,6,0,0.28,4.144,0.28,2.18,12.8440367,0,28.12,0
2,7223,La Molina,7.2827435,342.500458,2.1409278,1.6449499,154.5285645,96.7925568,57.0348244,1.7273254,3.4416628,16.5381718,0.7230034,26.2254902,1.97,2,8,0,1.59,0,23.532,1.59,3.56,44.66292135,100,29.156,23.532
2,7223,Satipo,6.4488983,179.476776,1.6603622,1.1747499,47.1557617,71.0952606,70.3111649,0.4894972,1.7114648,7.8148327,0,39.6039604,0.48,3,8,5,1.32,0.23,22.94,1.55,2.03,76.3546798,85.16129032,7.104,19.536
2,7224,La Molina,8.5316944,416.533279,2.246043,1.6980171,165.2606201,112.7542572,46.3261185,2.2780437,4.2430387,28.7313099,0.8428888,21.53465347,1.05,3,9,5,1.87,0.2,30.636,2.07,3.12,66.34615385,90.33816425,15.54,27.676
2,7224,Satipo,6.979826,343.996658,2.071506,1.203753,94.631958,97.5001678,53.8290863,3.2911768,5.3125057,17.3054657,0.3972626,25.24752475,0.35,3,7,10,1.18,0.42,23.68,1.6,1.95,82.05128205,73.75,5.18,17.464
2,7225,La Molina,7.1589146,353.98262,1.97156,1.4154882,80.8361816,93.6424408,54.8784485,2.0700607,3.9565287,17.8494015,0.4287987,27.51842752,1.16,3,9,8,2.08,0.3,35.224,2.38,3.54,67.23163842,87.39495798,17.168,30.784
2,7225,Satipo,7.8548889,159.268188,2.1858816,1.3793187,108.5300293,98.2108765,63.6986847,1.9828796,3.81283,9.2593307,0,29.3398533,1.43,3,8,4,1.53,0.26,26.492,1.79,3.22,55.59006211,85.47486034,21.164,22.644
2,7226,La Molina,8.7709026,567.078323,2.4598727,1.810514,238.8414917,146.4998932,36.5535812,3.2057972,6.5643992,35.5622559,1.2662239,19.50617284,0.53,3,7,7,0.59,0.63,18.056,1.22,1.75,69.71428571,48.36065574,7.844,8.732
2,7226,Satipo,8.5379972,476.891403,2.4357553,1.4471688,97.5546875,105.0955353,47.7764893,2.7672749,4.7497578,21.2000027,0.0575466,26.61691542,0.41,3,4,8,0.75,0.93,24.864,1.68,2.09,80.38277512,44.64285714,6.068,11.1
2,7227,La Molina,7.1778679,637.745514,1.9273105,1.3465905,163.9169922,86.7562714,53.2511253,3.5212746,5.4937987,19.2820396,0.4469242,25.30712531,1.59,1,4,2,1.53,0.09,23.976,1.62,3.21,50.46728972,94.44444444,23.532,22.644
2,7227,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,7228,La Molina,7.4364595,437.018509,2.1525073,1.6335382,48.8099365,103.2087402,40.1080627,2.3286142,5.1469584,32.5009193,0.6623888,26.25,0.56,3,3,12,0.54,0.43,14.356,0.97,1.53,63.39869281,55.67010309,8.288,7.992
2,7228,Satipo,6.5289974,304.288635,1.9722114,1.2417583,49.8077393,87.7958221,58.2430458,1.9007626,3.8224993,18.3361454,0.0289841,29.67581047,0.73,2,3,5,0.65,0.26,13.468,0.91,1.64,55.48780488,71.42857143,10.804,9.62
2,7229,La Molina,7.2526026,461.172867,1.8017597,1.3278785,192.9150391,102.1954803,52.9167366,2.3105221,4.0394497,23.4921265,0.1956644,22.96296296,2.59,3,19,5,2.45,0.27,40.256,2.72,5.31,51.22410546,90.07352941,38.332,36.26
2,7229,Satipo,6.2900085,337.799911,1.8704262,1.1540432,87.654541,95.6184845,45.5348511,4.4942179,7.6808925,25.0075169,0,25.37313433,0.77,3,10,8,2.65,0.38,44.844,3.03,3.8,79.73684211,87.45874587,11.396,39.22
2,7230,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.42787286,1.87,3,4,0,1.35,0,19.98,1.35,3.22,41.92546584,100,27.676,19.98
2,7230,Satipo,6.4720373,378.828278,1.910552,1.1507034,60.3117676,87.6555328,61.7689476,1.4959011,2.4261374,15.7030983,0.1315918,30.44554455,0.31,3,8,6,1.55,0.42,29.156,1.97,2.28,86.40350877,78.68020305,4.588,22.94
2,7231,La Molina,6.3407059,104.533691,1.8936729,1.3844709,130.4069824,101.1149597,67.9840927,1.0713739,3.306572,8.0340204,0,31.18811881,0.8,3,4,4,0.57,0.2,11.396,0.77,1.57,49.04458599,74.02597403,11.84,8.436
2,7231,Satipo,6.0889187,5.338745,1.6820421,1.1828456,73.9971924,73.2171631,71.8898697,0.6837349,2.094059,4.0456295,0,42.28855721,0.29,3,0,15,0,0.85,12.58,0.85,1.14,74.56140351,0,4.292,0
2,7232,La Molina,6.2478533,0,1.5231023,1.3419333,115.4406738,121.9187927,69.121048,1.8188543,3.7902136,8.2127619,0.0745077,35.75,2.65,3,6,2,1.65,0.19,27.232,1.84,4.49,40.97995546,89.67391304,39.22,24.42
2,7232,Satipo,4.5497246,0,1.4040461,1.0060182,21.7277832,101.4471436,71.4659271,1.9413538,3.3449326,4.8971214,0,37.22084367,0.47,3,6,5,1.14,0.34,21.904,1.48,1.95,75.8974359,77.02702703,6.956,16.872
2,7233,La Molina,6.4009142,300.414124,2.005868,1.5798831,209.9173584,114.0294189,55.5380859,2.0140104,4.0137753,19.6765308,0.6677313,25.42787286,3.38,3,8,9,1.92,0.33,33.3,2.25,5.63,39.96447602,85.33333333,50.024,28.416
2,7233,Satipo,6.7140751,275.889435,1.803781,1.0793509,102.970459,87.7468567,61.4496193,2.3685226,3.736908,11.6599674,0.3162947,34.49131514,1.29,3,7,2,2.68,0.19,42.476,2.87,4.16,68.99038462,93.37979094,19.092,39.664
2,7234,La Molina,6.1936188,199.013824,1.9320087,1.4449644,102.0209961,105.4241333,53.2889175,4.450181,7.2503457,14.6537313,0.7525463,24.44444444,0.89,3,5,5,1.2,0.17,20.276,1.37,2.26,60.61946903,87.59124088,13.172,17.76
2,7234,Satipo,5.2940807,98.736572,1.5674686,0.9233947,35.9819336,71.8523254,58.1387749,5.293293,7.647141,9.2641592,0.1857748,31.01736973,0.5,3,4,3,1.2,0.2,20.72,1.4,1.9,73.68421053,85.71428571,7.4,17.76
2,7235,La Molina,6.5173969,31.566772,1.7507925,1.4489999,114.1403809,87.9560242,66.1406021,1.0903702,2.6849546,10.9861784,0.2969875,31.11111111,0.97,3,1,6,0.44,0.23,9.916,0.67,1.64,40.85365854,65.67164179,14.356,6.512
2,7235,Satipo,7.0642567,8.912811,1.802537,1.3244095,36.3787842,75.3804626,70.7825699,0.0847416,1.6591655,7.0451517,0,39.65517241,0.57,3,4,10,1.32,0.15,21.756,1.47,2.04,72.05882353,89.79591837,8.436,19.536
2,7236,La Molina,9.2097235,91.616821,2.1531043,1.610467,173.092041,94.1473999,66.087471,1.3244829,3.405714,7.8617058,0.5045843,31.09452736,9.64,3,1,2,0.36,0.09,6.66,0.45,10.09,4.459861249,80,142.672,5.328
2,7236,Satipo,6.9100227,78.25882,1.6398468,1.2081747,68.7762451,71.6189728,71.3709488,0.5228338,1.9924787,5.1178951,0,38.2133995,1.13,3,6,0,2.19,0,32.412,2.19,3.32,65.96385542,100,16.724,32.412
2,7237,La Molina,8.0047455,70.726013,1.834619,1.4352021,126.6655273,87.4032288,65.3034592,1.0461321,2.6429744,8.8047781,0.1209097,35.5,14.09,3,1,1,0.39,0.03,6.216,0.42,14.51,2.894555479,92.85714286,208.532,5.772
2,7237,Satipo,6.8021536,2.066956,1.7134662,1.238224,38.612915,72.1861267,70.1769638,0.3857508,1.6279713,5.4025049,0,42.39401496,2.71,3,4,0,1.59,0,23.532,1.59,4.3,36.97674419,100,40.108,23.532
2,7238,Satipo,6.6333542,154.017792,1.7790165,1.2778587,61.5246582,75.6972351,64.8272018,0.4116936,1.6862456,12.5587654,0,34.49131514,0.98,3,2,2,0.68,0.18,12.728,0.86,1.84,46.73913043,79.06976744,14.504,10.064
2,7238,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09,3,0,0,0,0,0,0,4.09,0,NA,60.532,0
2,7239,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,3,3,3,0.66,0.1,11.248,0.76,2.11,36.01895735,86.84210526,19.98,9.768
2,7239,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52,3,0,0,0,0,0,0,7.52,0,NA,111.296,0
2,7240,La Molina,9.2256413,0,2.1130428,1.8007956,49.9998779,81.9750214,61.1805611,1.1845865,2.4425168,10.3802948,0.3657923,30.27295285,3.61,2,2,1,1.58,0.11,25.012,1.69,5.3,31.88679245,93.49112426,53.428,23.384
2,7240,Satipo,6.6664057,53.293457,1.5547338,1.3377724,31.7851563,74.1445618,71.2931137,0.317894,1.3218292,6.2353392,0,38.80597015,0.57,3,4,4,1.13,0.34,21.756,1.47,2.04,72.05882353,76.8707483,8.436,16.724
2,7241,Satipo,7.3198528,33.237762,1.7639022,1.3189206,5.8065186,55.7796936,67.6895752,0.7207184,1.9731053,9.1480846,0,35.55555556,0.26,3,3,3,0.93,0.03,14.208,0.96,1.22,78.68852459,96.875,3.848,13.764
2,7241,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,2,0,0,0.83,0,12.284,0.83,3.45,24.05797101,100,38.776,12.284
2,7242,La Molina,6.3098707,138.249207,1.5965734,1.3563118,128.8706055,78.6395111,66.4057312,0.858819,2.6573219,12.0041599,0,32.66832918,2.81,3,3,2,1.11,0.12,18.204,1.23,4.04,30.44554455,90.24390244,41.588,16.428
2,7242,Satipo,7.3763933,10.513458,1.898489,1.2117753,82.2391357,77.1208954,59.1253548,4.6157207,6.9269443,8.8057528,0.2227669,29.85074627,0.73,3,9,4,1.65,0.14,26.492,1.79,2.52,71.03174603,92.17877095,10.804,24.42
2,7243,La Molina,6.3854895,138.589325,1.7153978,1.4286819,108.8078613,72.5077515,70.1217804,0.9674768,2.8406973,8.4448271,0.1497936,30.59701493,7.92,3,8,0,2.44,0,36.112,2.44,10.36,23.55212355,100,117.216,36.112
2,7243,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,2,3,0,0.29,0,4.292,0.29,0.42,69.04761905,100,1.924,4.292
2,7244,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,1,0,0,0,0,0,0,0.07,0,NA,1.036,0
2,7244,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,3,0,0,0,0,0,0,2.96,0,NA,43.808,0
2,7245,Satipo,6.2971754,24.975128,1.6672759,1.1978402,16.8413086,79.5172119,70.3512268,0.6168308,1.9976062,7.9291401,0,39.8989899,4.03,3,5,4,2.81,0.19,44.4,3,7.03,42.6742532,93.66666667,59.644,41.588
2,7245,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92,3,0,1,0,0.06,0.888,0.06,6.98,0.859598854,0,102.416,0
2,7246,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0,0,0,0,0,0,0,0.56,0,NA,8.288,0
2,7246,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,3,3,6,0.39,0.25,9.472,0.64,2.69,23.79182156,60.9375,30.34,5.772
2,7247,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,0,3,0,0.1,1.48,0.1,0.6,16.66666667,0,7.4,0
2,7247,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59,3,0,0,0,0,0,0,3.59,0,NA,53.132,0
2,7248,La Molina,6.586277,47.028656,1.6899376,1.3580651,140.2862549,105.8362122,65.0408096,1.1213408,2.5153346,10.5177202,0,33.66093366,2.67,3,3,1,1.14,0.1,18.352,1.24,3.91,31.71355499,91.93548387,39.516,16.872
2,7248,Satipo,7.6833334,0,2.0247264,1.2585073,85.9869385,101.7872467,67.5841064,1.0179348,2.7423258,7.1049614,0,37.56218905,2.16,2,3,9,0.89,0.18,15.836,1.07,3.23,33.12693498,83.17757009,31.968,13.172
2,7249,Satipo,9.123517,0,2.250241,1.3739672,93.8112793,111.0622864,66.9424057,0.7926035,2.2865477,6.9886379,0,39.55223881,0.44,2,2,1,0.35,0.09,6.512,0.44,0.88,50,79.54545455,6.512,5.18
2,7249,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.92,3,0,2,0,0.1,1.48,0.1,14.02,0.713266762,0,206.016,0
2,7250,Satipo,7.3639946,0,2.099504,1.2228169,49.4587402,100.7424469,71.7127991,0.3960323,1.9267329,5.2602339,0,45.02487562,2.94,2,4,2,1.03,0.12,17.02,1.15,4.09,28.11735941,89.56521739,43.512,15.244
2,7250,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28,3,0,0,0,0,0,0,7.28,0,NA,107.744,0
2,7251,La Molina,7.0173378,50.558167,1.7710862,1.349957,130.2392578,104.7910004,69.3467026,1.0822735,2.3927455,7.6436472,0.2608595,33.74689826,4.65,3,2,4,1.37,0.14,22.348,1.51,6.16,24.51298701,90.72847682,68.82,20.276
2,7251,Satipo,6.4805098,0,1.6480093,1.1981578,33.7724609,72.0770569,71.0417175,0.4212465,1.2877094,6.7696457,0,42.22222222,2.31,3,2,5,0.9,0.23,16.724,1.13,3.44,32.84883721,79.6460177,34.188,13.32
2,7252,La Molina,6.6186094,179.816895,1.9047208,1.6224709,51.8114014,78.6682587,63.8468704,0.787981,2.1145034,11.477129,0.4951658,30.80684597,3.64,3,5,2,1.3,0.07,20.276,1.37,5.01,27.34530938,94.89051095,53.872,19.24
2,7252,Satipo,6.8021507,0,1.904552,1.2310848,57.0258789,79.4855804,70.1156158,1.9116192,3.192143,7.3880043,0.3808002,31.68316832,1,3,5,7,1.81,0.52,34.484,2.33,3.33,69.96996997,77.68240343,14.8,26.788
2,7253,La Molina,9.6022558,449.463959,2.4670517,1.7764482,440.711792,160.9902954,43.3121338,5.0214586,8.7475977,22.6945972,0.6923571,22.02970297,2.2,3,6,10,0.68,0.33,14.948,1.01,3.21,31.46417445,67.32673267,32.56,10.064
2,7253,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,3,0,5,0,0.22,3.256,0.22,0.82,26.82926829,0,8.88,0
2,7254,La Molina,8.4822721,372.741928,2.171155,1.6334677,91.3636475,72.5177307,60.5848808,0.9919739,2.4177771,12.7148819,0.2950258,30.69306931,4.96,3,2,0,0.46,0,6.808,0.46,5.42,8.487084871,100,73.408,6.808
2,7254,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,2,6,2,2.43,0.21,39.072,2.64,5.62,46.97508897,92.04545455,44.104,35.964
2,7255,La Molina,7.0382147,18.255768,1.8772168,1.656764,29.3441162,92.2002716,64.3122177,0.5208712,2.3522086,9.228591,0.0051546,34.82587065,4.36,3,3,3,0.55,0.06,9.028,0.61,4.97,12.27364185,90.16393443,64.528,8.14
2,7255,Satipo,5.7253628,0,1.5736308,1.2909837,41.0107422,69.3990021,69.9221268,0.3220549,1.5930711,7.0211763,0,38.05970149,1.52,3,5,2,0.75,0.21,14.208,0.96,2.48,38.70967742,78.125,22.496,11.1
2,7256,Satipo,7.1480608,0,1.7545161,1.230113,75.0743408,78.4550934,71.9820328,0.0997105,1.9602529,5.0977592,0,44.88778055,1.02,NA,3,3,0.9,0.17,15.836,1.07,2.09,51.19617225,84.11214953,15.096,13.32
2,7256,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,3,0,0,0,0,0,0,1.88,0,NA,27.824,0
2,7257,La Molina,6.890274,43.568726,1.7023129,1.3425937,149.4044189,82.9859772,67.934021,1.0453243,2.2638493,9.8004026,0.1983681,35.23573201,6.13,3,2,3,0.61,0.19,11.84,0.8,6.93,11.54401154,76.25,90.724,9.028
2,7257,Satipo,6.9901152,6.86142,1.8194928,1.2174044,47.8820801,85.1885529,69.9136887,0.2621794,1.4928268,6.8345184,0,40.44665012,1.74,3,3,7,1.23,0.38,23.828,1.61,3.35,48.05970149,76.39751553,25.752,18.204
2,7258,Satipo,5.9009113,5.964813,1.6343422,1.228385,26.3616943,67.6413574,69.6553726,0.7612171,1.8995947,6.5080299,0,35.98014888,1.68,3,4,0,1.55,0,22.94,1.55,3.23,47.9876161,100,24.864,22.94
2,7258,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,3,0,0,0,0,0,0,3.32,0,NA,49.136,0
2,7259,La Molina,8.1838055,83.588104,1.7610621,1.5012012,77.1716309,92.6745911,68.3482208,0.6464748,2.0432053,6.7105484,0,36.76470588,4.62,3,7,5,2.3,0.33,38.924,2.63,7.25,36.27586207,87.45247148,68.376,34.04
2,7259,Satipo,7.7792187,0,2.1237435,1.3365011,38.1387939,91.1961212,70.7101288,0.3054705,1.7323684,4.3345838,0,38.57493857,2.88,3,8,7,1.96,0.38,34.632,2.34,5.22,44.82758621,83.76068376,42.624,29.008
2,7260,La Molina,6.2655153,83.442841,1.6330914,1.4433198,85.0938721,71.4141846,69.0615311,1.0618162,2.3825159,5.350111,0.3706541,34.57711443,1.99,3,2,0,1.74,0,25.752,1.74,3.73,46.64879357,100,29.452,25.752
2,7260,Satipo,7.7083778,0,2.2112241,1.4598889,97.1625977,113.7902374,67.1450272,0.9944715,2.5155921,8.6389399,0.061862,37.22084367,1.25,3,3,3,0.68,0.27,14.06,0.95,2.2,43.18181818,71.57894737,18.5,10.064
2,7261,Satipo,5.8314037,28.12088,1.574851,1.0960488,47.772583,81.723175,74.9169388,0.3383484,1.8198844,4.3317947,0.048171,47.36842105,0.26,3,2,0,0.35,0,5.18,0.35,0.61,57.37704918,100,3.848,5.18
2,7261,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,2,1,4,0.22,0.14,5.328,0.36,3.74,9.625668449,61.11111111,50.024,3.256
2,7262,La Molina,6.774416,110.154572,1.7352276,1.4757547,45.7680664,56.7962036,67.1107483,0.7932301,1.7706398,9.6614237,0.0989237,33.74689826,4.96,3,3,0,0.77,0,11.396,0.77,5.73,13.43804538,100,73.408,11.396
2,7262,Satipo,6.225771,0,1.8508863,1.3898902,71.8148193,87.6757355,66.1794739,1.6245623,3.2430415,8.5089073,0,36.38613861,1.05,3,2,2,0.93,0.06,14.652,0.99,2.04,48.52941176,93.93939394,15.54,13.764
2,7263,Satipo,10.3904743,190.884857,2.6053336,1.6146379,118.4650879,123.8343506,53.3702164,1.479661,3.6178665,18.7011223,0.2239056,28.81355932,0.66,1,1,1,0.17,0.06,3.404,0.23,0.89,25.84269663,73.91304348,9.768,2.516
2,7263,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.87,2,1,0,0.68,0,10.064,0.68,13.55,5.018450185,100,190.476,10.064
2,7264,La Molina,7.4508438,126.025848,1.9428525,1.4961386,130.6088867,88.4592743,63.3912697,0.8920679,2.52213,12.225297,0.4016876,31.7617866,2.56,3,4,0,1.03,0,15.244,1.03,3.59,28.6908078,100,37.888,15.244
2,7264,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,2,0,0,0,0,0,0,0.41,0,NA,6.068,0
2,7265,La Molina,7.1632519,42.281952,1.8845105,1.681654,58.9763184,63.8346405,64.5606842,1.0868731,2.6094546,10.8402271,0.4400721,27.16049383,3.75,3,2,1,0.63,0.24,12.876,0.87,4.62,18.83116883,72.4137931,55.5,9.324
2,7265,Satipo,5.5019321,0,1.4162979,1.0739603,18.1219482,51.3883057,70.5559616,1.7021151,3.0859022,4.67272,0.0287485,36.11793612,0.21,3,5,2,1.02,0.2,18.056,1.22,1.43,85.31468531,83.60655738,3.108,15.096
2,7266,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,1,1,0,0.33,0,4.884,0.33,0.39,84.61538462,100,0.888,4.884
2,7266,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,3,0,0,0,0,0,0,1.98,0,NA,29.304,0
2,7267,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99,3,3,4,1.02,0.17,17.612,1.19,7.18,16.57381616,85.71428571,88.652,15.096
2,7267,Satipo,8.2432585,0,2.1970024,1.4512687,14.2229004,95.3657379,70.0213242,0.5392542,1.7109693,6.9102993,0.0559158,36.72456576,1.11,2,3,2,0.87,0.12,14.652,0.99,2.1,47.14285714,87.87878788,16.428,12.876
2,7268,Satipo,4.6481476,87.581787,1.1726203,1.1381893,40.2459717,67.2303467,74.59935,0.5541325,1.9505035,4.3374615,0,39.31203931,0.31,2,2,0,0.4,0,5.92,0.4,0.71,56.33802817,100,4.588,5.92
